Coin,Date,Price,Market_Cap,Volume,Supply,Category,Log_Return,Volatility_30d,Peg_Deviation
sUSD,2022-02-23,1.0013109207,102518058.96,13237100.82,102383841.86,Crypto-backed/Algorithmic,0.004332664456884359,0.003382405818471563,0.00131092069999994
BUSD,2022-02-24,1.0005798142,18142345643.5,5625014131.74,18131832550.12,Fiat-backed,8.019910894924786e-4,0.0011956010895920396,5.798141999999729e-4
Legacy Frax Dollar,2022-02-24,0.9994623742,2801735062.59,63536157.59,2803242158.01,Crypto-backed/Algorithmic,-0.002718369237793382,0.0030096261537936922,5.376258000000522e-4
Liquity USD,2022-02-24,1.0167405443,731490014.02,2230119.79,719446094.81,Crypto-backed/Algorithmic,8.997317124695639e-4,0.004398752936369202,0.016740544299999938
TerraClassicUSD,2022-02-24,1.0034683897,12618554684.2,589360458.46,12574939892.15,Crypto-backed/Algorithmic,0.0026683878104507624,0.002224437984119083,0.003468389700000074
Tether USDt,2022-02-24,1.000473688,79521157339.58,66025345539.01,79483506959.88,Fiat-backed,-1.625682721629915e-4,1.2367396164204345e-4,4.7368800000002764e-4
TrueUSD,2022-02-24,0.9999203289,1472029761.39,144192733.73,1472147048.95,Fiat-backed,1.3278639425888782e-4,4.2325491437698594e-4,7.967109999995614e-5
USDC,2022-02-24,0.9999433123,53268559752.4,5563465156.48,53271579594.19,Fiat-backed,-1.9568717847851524e-5,5.284575106647261e-4,5.668770000000212e-5
sUSD,2022-02-24,0.9975414987,113361792.71,17482385.44,113641179.69,Crypto-backed/Algorithmic,-0.0037715905703866143,0.003453533744968024,0.0024585013000000266
BUSD,2022-02-25,1.0004224048,18145910119.09,3994663167.38,18138248436.5,Fiat-backed,-1.573305604860456e-4,0.0011902660329662577,4.2240480000010905e-4
Legacy Frax Dollar,2022-02-25,0.9996528473,2802269004.97,37332804.17,2803242158.01,Crypto-backed/Algorithmic,1.9055740112225143e-4,0.0029509643288589855,3.471526999999641e-4
Liquity USD,2022-02-25,1.009626233,726371650.52,8660062.36,719446094.81,Crypto-backed/Algorithmic,-0.007021769810627002,0.004179604355358465,0.009626233000000095
TerraClassicUSD,2022-02-25,1.0037595351,12735970414.76,487883181.24,12688268423.71,Crypto-backed/Algorithmic,2.9009700238269973e-4,0.0020955977495179996,0.0037595350999999333
Tether USDt,2022-02-25,1.0003972571,79571654148.26,46708690533.55,79540056297.85,Fiat-backed,-7.639763096614959e-5,1.1272062141055538e-4,3.9725709999993697e-4
TrueUSD,2022-02-25,1.0002639047,1476503100.91,81503892.41,1476113547.66,Fiat-backed,3.435441571906338e-4,4.2682960833358174e-4,2.639046999999284e-4
USDC,2022-02-25,0.9999918194,53290419666.25,3262045030.55,53290855615.78,Fiat-backed,4.8508673347173595e-5,5.053874461247446e-4,8.180599999962901e-6
sUSD,2022-02-25,0.9984343156,114969085.92,812695.43,115149373.49,Crypto-backed/Algorithmic,8.946170120398511e-4,0.0032290369062114607,0.0015656844000000447
BUSD,2022-02-26,0.9992231914,18124158489.78,4655760910.68,18138248436.5,Fiat-backed,-0.0011994260843490854,0.0011928480647322344,7.768085999999563e-4
Legacy Frax Dollar,2022-02-26,0.9985141357,2849002627.4,42454843.26,2853242158.01,Crypto-backed/Algorithmic,-0.0011397563196245985,0.002904407641409461,0.0014858642999999727
Liquity USD,2022-02-26,1.009543242,726311943.02,5499717.6,719446094.81,Crypto-backed/Algorithmic,-8.220310486507554e-5,0.0035237698429354818,0.009543241999999896
TerraClassicUSD,2022-02-26,1.0039139117,12872208310.72,347270034.49,12822024040.32,Crypto-backed/Algorithmic,1.537865637962837e-4,0.002074274285626097,0.0039139116999999946
Tether USDt,2022-02-26,1.0004913752,79587144285.25,57257598779.05,79548056346.85,Fiat-backed,9.407630044974332e-5,1.1397209146423794e-4,4.913751999999771e-4
TrueUSD,2022-02-26,1.0003331702,1480182427.43,94226743.9,1479689438.93,Fiat-backed,6.924482785342922e-5,4.2562771138593213e-4,3.331702000000103e-4
USDC,2022-02-26,0.9997217107,53370799001.14,4352100239.02,53385655659.64,Fiat-backed,-2.7014739619151085e-4,5.073911675083442e-4,2.7828929999995644e-4
sUSD,2022-02-26,0.9976149532,119729358.79,10482959.71,120015601.61,Crypto-backed/Algorithmic,-8.209841899487609e-4,0.0032228134328122137,0.002385046799999957
BUSD,2022-02-27,1.0006904356,18347795304.21,6135939225.87,18335136072.67,Fiat-backed,0.0014673078311365603,0.0012244647330030688,6.904355999999279e-4
Legacy Frax Dollar,2022-02-27,1.0001238636,2853595570.94,25136287.83,2853242158.01,Crypto-backed/Algorithmic,0.00161082522061023,0.002915230349937213,1.2386360000005148e-4
Liquity USD,2022-02-27,1.0087575549,725746683.48,3903527.91,719446094.81,Crypto-backed/Algorithmic,-7.785629782183921e-4,0.003526030729298042,0.008757554900000075
TerraClassicUSD,2022-02-27,1.0033419995,12967430321.85,626887848.66,12924237526.72,Crypto-backed/Algorithmic,-5.698448436844508e-4,0.0018545066605038624,0.0033419994999999147
Tether USDt,2022-02-27,1.0003508602,79603976462.85,72330789600.04,79576056394.1,Fiat-backed,-1.4045585178576277e-4,1.1697847857757299e-4,3.508601999999694e-4
TrueUSD,2022-02-27,0.9997794774,1493276962.37,134948769.01,1493606336.32,Fiat-backed,-5.536616298172988e-4,4.315366874916693e-4,2.2052260000005042e-4
USDC,2022-02-27,0.9998534355,53459100424.87,5502186591.58,53466936781.83,Fiat-backed,1.31752788026923e-4,5.068117950929937e-4,1.4656449999994603e-4
sUSD,2022-02-27,1.0003216037,121225429.22,14255184.16,121186455.2,Crypto-backed/Algorithmic,0.0027094475512444024,0.0031207680826390786,3.2160370000000604e-4
BUSD,2022-02-28,1.0003312093,18342129867.49,7240470964.18,18336056794.64,Fiat-backed,-3.5904289668679264e-4,0.0012258191462863643,3.312093000000793e-4
Legacy Frax Dollar,2022-02-28,0.9999005297,2852958345.17,62832366.01,2853242158.01,Crypto-backed/Algorithmic,-2.2333117703607987e-4,0.0029155916354637714,9.947030000001522e-5
Liquity USD,2022-02-28,1.0060268739,723782105.72,12198912.31,719446094.81,Crypto-backed/Algorithmic,-0.002710645002970728,0.0035458782434028566,0.006026873900000007
TerraClassicUSD,2022-02-28,1.00286974,13073665688.7,673678439.9,13036255026.53,Crypto-backed/Algorithmic,-4.707972737122121e-4,0.00185288503221088,0.002869739999999954
Tether USDt,2022-02-28,1.0004519294,79451956861.47,75388694286.42,79416066408.11,Fiat-backed,1.0102864771220476e-4,1.1835178771127685e-4,4.5192940000005066e-4
TrueUSD,2022-02-28,0.9998512721,1493364502.34,194267408.76,1493586640.35,Fiat-backed,7.180795759305121e-5,3.979273388536637e-4,1.487278999999786e-4
USDC,2022-02-28,0.9998141596,53528807318.14,5617261429.7,53538756983.65,Fiat-backed,-3.9282428841002207e-5,4.951049128191639e-4,1.8584040000002577e-4
sUSD,2022-02-28,1.0026811012,116981320.62,3919483.69,116668520.51,Crypto-backed/Algorithmic,0.0023559614628621177,0.00314242868617119,0.002681101200000091
BUSD,2022-03-01,0.999088973,18244597013.68,6024195138.03,18261233489.72,Fiat-backed,-0.0012425966996195135,0.001236277531056246,9.110270000000087e-4
Legacy Frax Dollar,2022-03-01,0.9983054779,2898322550.07,28868585.09,2903242158.01,Crypto-backed/Algorithmic,-0.0015964841790258207,0.002923170843171969,0.0016945220999999844
Liquity USD,2022-03-01,1.0053062247,723263637.46,15475191.22,719446094.81,Crypto-backed/Algorithmic,-7.165886459476618e-4,0.0035167425236092534,0.005306224699999973
TerraClassicUSD,2022-03-01,1.0033929328,13219509072.59,639513825.05,13174807835.01,Crypto-backed/Algorithmic,5.215596331958301e-4,0.0018203920604340413,0.0033929327999999703
Tether USDt,2022-03-01,1.0004673611,79479184547.22,68076385282.79,79442056421.1,Fiat-backed,1.5424610151402188e-5,1.1539458409242906e-4,4.673610999998967e-4
TrueUSD,2022-03-01,0.9998477721,1494612409.42,161848299.16,1494839965.73,Fiat-backed,-3.500526751980343e-6,3.6901341240440664e-4,1.5222790000002373e-4
USDC,2022-03-01,0.9995690891,53425217457.96,5351706955.94,53448248892.2,Fiat-backed,-2.4514609831474574e-4,4.875686561819566e-4,4.309109000000255e-4
sUSD,2022-03-01,1.0009679291,99971333.07,12851698.83,99874661.47,Crypto-backed/Algorithmic,-0.0017100525007879251,0.0031149919704174535,9.679290999999868e-4
BUSD,2022-03-02,1.0007250995,18129449611.44,5303229076.81,18116313480.85,Fiat-backed,0.001636278979678319,0.0012652394570639783,7.250995000001037e-4
Legacy Frax Dollar,2022-03-02,1.0022046696,2909642847.73,42094907.29,2903242158.01,Crypto-backed/Algorithmic,0.0038982023085878514,0.0029498238533069714,0.0022046695999999866
Liquity USD,2022-03-02,1.0057893465,723611217.51,4135326.69,719446094.81,Crypto-backed/Algorithmic,4.804563405262154e-4,0.0034606840254386294,0.00578934650000007
TerraClassicUSD,2022-03-02,1.0049040948,13373711105.06,698973210.78,13308445228.25,Crypto-backed/Algorithmic,0.0015049191075190483,0.0016489108912921427,0.004904094800000092
Tether USDt,2022-03-02,1.0000166853,79758387195.54,57033279685.28,79757056429.1,Fiat-backed,-4.5056676001503106e-4,1.4143135402213067e-4,1.6685300000096603e-5
TrueUSD,2022-03-02,1.0001068477,1446726402.24,143227271.09,1446571839.39,Fiat-backed,2.5908148003378267e-4,3.4410713432171306e-4,1.068476999999124e-4
USDC,2022-03-02,0.999933948,53373089894.92,3923999317.49,53376615528.62,Fiat-backed,3.649495872523163e-4,4.914537940689928e-4,6.605199999998312e-5
sUSD,2022-03-02,1.0000820684,101764671.26,952310.27,101756320.28,Crypto-backed/Algorithmic,-8.853959261162212e-4,0.0030778818647703397,8.20684000000238e-5
BUSD,2022-03-03,1.0003151615,18001917145.26,5218220679.36,17996245420.78,Fiat-backed,-4.097248953201427e-4,0.0011994095678249592,3.151615000001051e-4
Legacy Frax Dollar,2022-03-03,0.9987940344,2899740947.97,37178157.22,2903242158.01,Crypto-backed/Algorithmic,-0.003408936243740438,0.0029708540074264997,0.0012059655999999697
Liquity USD,2022-03-03,1.0086268103,725652619.79,15089638.22,719446094.81,Crypto-backed/Algorithmic,0.0028171593709891735,0.0034352647294309878,0.00862681030000001
TerraClassicUSD,2022-03-03,1.0061764472,13522812233.39,663641731,13439802005.52,Crypto-backed/Algorithmic,0.0012653422308957119,0.0016313027537833917,0.006176447200000101
Tether USDt,2022-03-03,1.0001970933,79528727937.41,61900652305.8,79513056448.1,Fiat-backed,1.80388718865281e-4,1.456245458765407e-4,1.9709329999995084e-4
TrueUSD,2022-03-03,1.0002668672,1439695132.88,171609271.23,1439311027.9,Fiat-backed,1.5998960509164075e-4,3.1432568062736237e-4,2.668671999999095e-4
USDC,2022-03-03,0.999841353,52857732691.71,4810312635.15,52866119743.47,Fiat-backed,-9.260540423710032e-5,4.889862629665114e-4,1.5864700000001175e-4
sUSD,2022-03-03,1.0007094055,81264293.53,109807440.31,81206685.05,Crypto-backed/Algorithmic,6.270889582862417e-4,0.00301773290393691,7.094055000000932e-4
BUSD,2022-03-04,0.9997755153,17948136500.81,3256741611.64,17952166487.87,Fiat-backed,-5.396217475085858e-4,0.0011041041048440023,2.2448470000002718e-4
Legacy Frax Dollar,2022-03-04,1.000141115,2903651849.14,24134402.48,2903242158.01,Crypto-backed/Algorithmic,0.0013477984058915182,0.0029682962295859154,1.4111499999991395e-4
Liquity USD,2022-03-04,1.0095169728,726293043.73,2903139.6,719446094.81,Crypto-backed/Algorithmic,8.821597005938646e-4,0.0033874310245367327,0.009516972799999968
TerraClassicUSD,2022-03-04,1.0065574183,13652019457.63,495548043.03,13563080663.72,Crypto-backed/Algorithmic,3.785608331828222e-4,0.0015929866110085233,0.006557418299999895
Tether USDt,2022-03-04,1.000275259,79734998187.24,39306054797.01,79713056448.1,Fiat-backed,7.814724352474377e-5,1.46425187417856e-4,2.7525899999991665e-4
TrueUSD,2022-03-04,1.0001720209,1442414849.03,94146736.75,1442166766.14,Fiat-backed,-9.482549118116233e-5,3.1354890933024964e-4,1.720209000000139e-4
USDC,2022-03-04,0.9993713236,52875394063.24,2645372913.08,52908656486.43,Fiat-backed,-4.7021451410536e-4,4.934417600856943e-4,6.286763999999723e-4
sUSD,2022-03-04,1.0021291739,87597981.21,4498639.54,87411866.14,Crypto-backed/Algorithmic,0.0014177564307157175,0.0028652528991901876,0.002129173900000003
BUSD,2022-03-05,1.0006812338,17964396110.37,3530909003.83,17952166487.87,Fiat-backed,9.055117660450306e-4,0.0010781551184367722,6.812337999999585e-4
Legacy Frax Dollar,2022-03-05,0.9961807929,2892154074.92,92121905.02,2903242158.01,Crypto-backed/Algorithmic,-0.003967623938426052,0.0030322383311215525,0.003819207100000055
Liquity USD,2022-03-05,1.0110732635,727412710.98,10097105.06,719446094.81,Crypto-backed/Algorithmic,0.0015404320775074208,0.003398426502795301,0.01107326349999993
TerraClassicUSD,2022-03-05,1.0038029443,13742731104.61,415314313.33,13690666263.7,Crypto-backed/Algorithmic,-0.002740280573459946,0.0016472175485138562,0.003802944300000055
Tether USDt,2022-03-05,1.0002442902,79732529564.38,43914369257.99,79713056448.1,Fiat-backed,-3.096075718413099e-5,1.4244095716960237e-4,2.442901999999414e-4
TrueUSD,2022-03-05,0.9999747483,1443126775.96,110460348.07,1443163218.33,Fiat-backed,-1.9725812493107196e-4,3.0491765579366187e-4,2.5251700000006316e-5
USDC,2022-03-05,0.9998506628,52838496192.22,3162813903.27,52846388124.92,Fiat-backed,4.795257479619115e-4,4.8513064727006124e-4,1.4933719999998818e-4
sUSD,2022-03-05,0.9987891599,91198039.87,4647455.33,91308599.98,Crypto-backed/Algorithmic,-0.0033384841807381645,0.0029148645888160815,0.0012108401000000546
BUSD,2022-03-06,0.9992913881,17977319844.99,4953274845.81,17990067821.06,Fiat-backed,-0.0013898649496639996,0.0010976256474871005,7.086119000000446e-4
Legacy Frax Dollar,2022-03-06,0.9986267761,2899255356.55,38795321.89,2903242158.01,Crypto-backed/Algorithmic,0.0024523512581986246,0.0030525969240202135,0.0013732239000000535
Liquity USD,2022-03-06,1.0033151312,721831152.99,2472272.05,719446094.81,Crypto-backed/Algorithmic,-0.007702755515721426,0.003667238042120263,0.0033151311999999322
TerraClassicUSD,2022-03-06,0.9985065519,13796677904.61,569446274.21,13817313345.13,Crypto-backed/Algorithmic,-0.005290295793590683,0.0019140179591483173,0.001493448099999961
Tether USDt,2022-03-06,1.000123042,80032902659.29,61333826920.26,80023056459.1,Fiat-backed,-1.2122593505368309e-4,1.4360167066936947e-4,1.2304200000001764e-4
TrueUSD,2022-03-06,1.0001695841,1455851655.94,148161332.05,1455604808.56,Fiat-backed,1.948217410714914e-4,3.03084102850632e-4,1.6958410000000868e-4
USDC,2022-03-06,0.9991339842,52411937757.27,4227523780.29,52457366666.43,Fiat-backed,-7.170426564128677e-4,4.902466749801547e-4,8.660158000000084e-4
sUSD,2022-03-06,0.9973563744,101973224.37,9713963.11,102243517.95,Crypto-backed/Algorithmic,-0.0014355523897817471,0.0028896577008752436,0.002643625599999977
BUSD,2022-03-07,1.000158032,17844362013.52,4610123328.59,17841542479.48,Fiat-backed,8.6688259833972e-4,0.0010918705411640834,1.5803200000008566e-4
Legacy Frax Dollar,2022-03-07,0.9983495709,2898450562.75,18993942.58,2903242158.01,Crypto-backed/Algorithmic,-2.776249224952767e-4,0.003046917118078061,0.001650429100000017
Liquity USD,2022-03-07,1.0129166158,728738903.64,4594088.93,719446094.81,Crypto-backed/Algorithmic,0.009524259495084774,0.004048195496544431,0.01291661580000003
TerraClassicUSD,2022-03-07,1.0036071459,14017779757.49,537500440.72,13967397317.13,Crypto-backed/Algorithmic,0.005095220157001101,0.0021357875823696704,0.0036071458999999972
Tether USDt,2022-03-07,1.0002824277,80052159025.33,55667916973.12,80029556459.1,Fiat-backed,1.593533938507969e-4,1.4603701051785117e-4,2.824276999999764e-4
TrueUSD,2022-03-07,1.0001559874,1461028335.78,120636287.55,1460800469.27,Fiat-backed,-1.3594487011528189e-5,3.0061280578681397e-4,1.5598739999989064e-4
USDC,2022-03-07,1.0002604971,52445992705.84,4167069280.94,52432334232.99,Fiat-backed,0.0011268541848443087,5.322100179823701e-4,2.6049709999997894e-4
sUSD,2022-03-07,0.9984190881,97018521.04,9556268.76,97172141.64,Crypto-backed/Algorithmic,0.001064963289114953,0.0028984517001020512,0.0015809118999999816
BUSD,2022-03-08,1.0001571718,18016670390.22,6174267011.36,18013839122.65,Fiat-backed,-8.600644523638188e-7,0.0010853556281024024,1.5717179999996667e-4
Legacy Frax Dollar,2022-03-08,0.9980657778,2897626642.56,41403970.38,2903242158.01,Crypto-backed/Algorithmic,-2.8430266487009393e-4,0.0030391608649508847,0.0019342221999999465
Liquity USD,2022-03-08,1.0061407263,723864016.39,31985884.84,719446094.81,Crypto-backed/Algorithmic,-0.006711958889660237,0.004227808901221188,0.0061407262999999546
TerraClassicUSD,2022-03-08,1.0051898856,14182185937.51,843844881.03,14108962038.08,Crypto-backed/Algorithmic,0.001575808807658615,0.0021467938168411513,0.00518988560000011
Tether USDt,2022-03-08,1.000293752,80051824533.93,67017876859.44,80028316059.1,Fiat-backed,1.1321038523733075e-5,1.445738855607134e-4,2.9375199999992496e-4
TrueUSD,2022-03-08,0.9999332187,1470350724.62,134528548.27,1470448923.15,Fiat-backed,-2.22758765200799e-4,3.031477031754408e-4,6.678130000004057e-5
USDC,2022-03-08,1.0004499009,52430328412.87,4206640635.04,52406750569.78,Fiat-backed,1.8933654841325566e-4,4.698124223010743e-4,4.4990090000007754e-4
sUSD,2022-03-08,1.0022683156,95305550.25,6177943.14,95089856.44,Crypto-backed/Algorithmic,0.003847909715747502,0.0028592383226621757,0.0022683156000000704
BUSD,2022-03-09,0.999169473,17988054471.62,5575929155.87,18003006454.86,Fiat-backed,-9.880315284334744e-4,0.0010730252627144264,8.305269999999698e-4
Legacy Frax Dollar,2022-03-09,0.9993308028,2901299316.4,19707892.65,2903242158.01,Crypto-backed/Algorithmic,0.0012666740109873447,0.0030427319462622555,6.691972000000268e-4
Liquity USD,2022-03-09,1.0016146515,720607749.51,27704804.75,719446094.81,Crypto-backed/Algorithmic,-0.004508599520652341,0.004295223135857559,0.0016146514999999528
TerraClassicUSD,2022-03-09,1.0050155578,14328916066.93,655263726.9,14257407216.61,Crypto-backed/Algorithmic,-1.734427702497335e-4,0.0021290189934104076,0.005015557799999959
Tether USDt,2022-03-09,1.0005653028,80078959352.74,65784999972.07,80033716071.1,Fiat-backed,2.714342132352657e-4,1.528950560562691e-4,5.653027999998894e-4
TrueUSD,2022-03-09,0.999768164,1474377300.19,127082543.81,1474719193.21,Fiat-backed,-1.6507934814940348e-4,3.0304017094193126e-4,2.3183599999998528e-4
USDC,2022-03-09,0.9998007485,52536559831.18,3932910648.38,52547029905.68,Fiat-backed,-6.490710781522163e-4,4.861821098139535e-4,1.9925149999999725e-4
sUSD,2022-03-09,1.0008635984,93930812.41,6168011.46,93849763.9,Crypto-backed/Algorithmic,-0.0014025211424636092,0.0028594226409865376,8.635984000000541e-4
BUSD,2022-03-10,0.9993645423,17959048234.6,5387572355.58,17970467706.5,Fiat-backed,1.9521238980774977e-4,0.001073264155621228,6.354576999999528e-4
Legacy Frax Dollar,2022-03-10,0.9967509221,2893809297.94,16345002.32,2903242158.01,Crypto-backed/Algorithmic,-0.0025849464021132566,0.0030778974851676843,0.0032490778999999526
Liquity USD,2022-03-10,1.0026210109,721331770.86,15620618.26,719446094.81,Crypto-backed/Algorithmic,0.00100423268925336,0.0042988223525518695,0.002621010899999998
TerraClassicUSD,2022-03-10,1.0039838358,14459066128.17,505556920.18,14401692151.5,Crypto-backed/Algorithmic,-0.0010271004500915068,0.0021397398971575296,0.003983835799999946
Tether USDt,2022-03-10,1.0001996514,80063697721.83,58051333935.53,80047716084.05,Fiat-backed,-3.6551160425232483e-4,1.646512100545069e-4,1.9965140000000048e-4
TrueUSD,2022-03-10,0.9998379222,1475804385.07,128645922.33,1476043619.02,Fiat-backed,6.977194209379899e-5,2.880698020020224e-4,1.620777999999934e-4
